"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",-1.0092273777951,0.778584192338981,0.744765852333194,-1.23846387507571,-1.36666869746114,-0.649703639652012,-1.25471037980316,-2.22026324820435,1.89347781673109,-0.0921736363587971
"2",-0.256915643280167,-1.08789154091332,-0.274669727915174,2.09484192858845,0.141578527140117,1.3030913673625,0.625912612508814,0.182630877488073,0.678006710887692,-1.46111753246398
"3",0.362676796593027,0.220014534381542,1.17924439875847,0.271323991577352,0.898861902747959,0.0448542947830459,-0.830739902209128,0.465855485265618,0.32262437689101,0.302508810711903
"4",-1.22298133125521,-2.21513330578153,0.729744137904719,0.582735204331613,-1.65747810436917,-0.903915726482155,-0.436392364861083,0.562808127038213,-0.0510012319852721,-0.950695297339521
"5",0.291868386869821,-1.81926154384242,1.14370611544765,0.781856339242543,-0.546642875782827,1.82989126042309,-1.35431838778493,0.342953810012318,-0.433076889714984,0.802441162934504
"6",0.10569317270128,-0.65550973083588,0.735609993756572,0.0496989849947622,1.25083023985335,0.466651864064467,3.18904069487657,0.244500492486827,0.575672712822994,-1.05065367573897
"7",0.167834921662777,-1.36252740844729,0.335353399751072,-0.0842778804476448,-1.68541357370619,-1.99365038851189,-1.21172026079585,-1.82231533787934,1.86028627983766,-0.116849740711823
"8",1.32673735457724,1.55043544017122,-1.76295149130044,-0.978232559889482,1.34445798141114,-0.665345981372044,0.0971366364888422,1.61400673641242,0.363205979138714,0.143425860855192
"9",-1.2979706083115,1.01017192979064,-0.551362969203492,-1.25502269581993,-1.51754095221599,-0.127381728048111,0.00415314834491761,0.483549911405162,1.29523024482962,2.55582996148653
"10",1.49616683209818,-1.05837021939105,0.609152236955239,1.94968023820365,-1.22621119622796,-2.31624207690912,-0.900518544361042,0.562800312246093,1.42241709772263,-0.0296223369766612
"11",-0.765181986782206,0.592309909075844,-0.332453660924163,-0.70708914058223,-0.45238807696003,1.71608037146694,0.158583881587219,0.890296014036213,-0.608410289611729,0.370681932848885
"12",-1.19947796775134,1.01107033659837,-0.149700687472546,0.632797961318894,-0.976214320137493,0.679614425089011,0.528011240477887,0.538096735045607,-0.504883125848273,0.335542712582309
"13",-0.733238768211071,0.206895887747722,-0.283257156197541,0.676774819188775,0.677687391986119,-0.597866070203142,0.628524959492372,-1.80593956761749,-0.644554478865136,-0.470163231715796
"14",0.355781044657974,0.323139725222206,1.74325182973798,1.22293607518804,-0.577026570235548,-0.585779983960489,-2.16228784071441,-0.932628293032131,0.220176688506954,-0.662856964920191
"15",0.24271456226613,1.32226445530287,-0.589723263278152,1.41598400451915,0.563841204889293,0.239631894615317,-0.923147678382908,1.18165775865766,-0.453923895612302,1.68639962079849
"16",-0.273920240621126,-0.688671484451011,-0.322544861967132,0.454179327338539,-0.698559532072911,-1.09834245383592,-0.238320979596775,2.21828788865993,-0.804150430951987,0.389694967909736
"17",-0.999207063642746,-0.613325458357494,0.143437825558442,0.891719894773107,0.203805708702161,-0.645785185375479,-0.144507323435151,-0.361199248706005,1.39004491729997,-0.422929725126368
"18",-0.656687176652948,1.05592149552216,0.344355604580712,-1.09609908511788,1.58107503110047,-0.0370342605362394,-0.553797602819371,0.535443333813353,-0.804002658023477,0.494340184766096
"19",1.44777949557765,-1.67053134155849,0.317539881182361,0.425202502157269,1.24338585477295,0.00554093595146529,0.400222375412102,2.13953243376335,-0.452224186098022,1.31566821779844
"20",0.296396120532959,0.12174148746558,0.0792206439020383,0.890495210200268,0.268171076380164,1.09961356354555,-0.050399367131407,-0.0548263103586648,-0.761859042677549,0.789695813272517
"21",-0.578288642796751,-0.142534120854221,-1.36182112445497,0.0569671676534452,0.0709786641437486,0.30377917356405,-0.930459994163256,1.48160345621347,0.445915628285918,0.542235198455033
"22",-0.987163249260407,0.463015780234534,0.49598371700673,-0.497626886829241,1.45994261135502,-0.238287746850412,0.766660257265935,-0.370550301216014,-0.132200805867738,-0.0604051595030069
"23",-0.157120803076985,1.13985492674024,0.644853063943986,0.0600613598191498,-1.02229947448231,-0.490469559884971,-0.396708549395269,-0.56982929968181,0.0598308788873941,-1.00430907218274
"24",-1.80102404568495,0.220346619416364,-0.353695743762152,-0.609596030287616,0.502161136524347,1.21131956187977,0.00452252768888109,-0.0384291488677688,-0.388765321547352,-0.111141413843736
"25",-0.472614881565044,0.177177225600784,0.802103138365592,-0.567160993740314,-0.636747152785973,-0.81825623210362,1.89452998695959,-0.258786459043019,-0.132792256971746,1.58363266412606
"26",-0.761013711360257,0.80379836311539,-0.630995027549023,0.84591354631087,2.1719208352442,0.478274897145062,0.0992077009627598,0.950842954407406,-1.33438218449577,-1.02893125031171
"27",1.37619287238153,1.3741799076454,0.514166389981065,1.68776410674888,-0.403704943868774,0.210152629500455,-0.98338611305824,-0.636205198228227,-1.29781955441343,0.84209402149994
"28",1.20924693354136,0.361278619377621,-0.53283785225002,-1.59316096988738,-0.228244580154396,0.120370221376522,-0.348528051238437,-0.786192918040893,0.102893703769032,-0.614742876837195
"29",-0.00916669472211038,-1.30489290554716,-1.59007577428954,-1.50119067852088,0.790072840183384,0.844329796533177,0.0693217333842716,0.546071216077181,1.48206367641401,-1.92655742782244
"30",-1.20573074517166,-0.295041405534692,1.2821576711284,-1.02385323836177,0.435432999396665,-1.01138369597466,-1.11754089956983,2.19657505476151,-1.16426676319256,-1.1139877798369
"31",1.08400274667535,2.00408177999146,0.82069953303574,0.132115102297483,-1.25105005857755,-0.1036570770981,-1.87773859177928,-0.305234080494123,-0.263444169018767,-0.141447220834694
"32",1.0290980153292,-0.532494300935268,0.271959816750943,-0.896760375044584,-0.401173752015757,-0.300951460833206,-0.52089994441885,-0.94020036612797,-0.765380852868122,1.22479208498421
"33",0.889678886254831,0.732175171930231,1.61766745137413,0.192037910022265,0.257705886298547,-2.39363743793499,0.413335178972542,-0.383924337840205,0.735083760850731,0.666982771326857
"34",0.899554096630649,1.38309457594408,-1.49815484039723,0.0586362967427551,-1.7002513792304,0.390106770577735,-0.94009423722178,-0.340528702089472,1.66142635599371,0.58533306852312
"35",-0.32390129252753,0.86054035863635,0.256694287321568,-0.507644667721615,-0.78633587816293,1.56431556013145,0.55280947986165,0.261163325381491,-1.10848201652298,0.747638651615465
"36",0.864729867298038,-0.11225424096595,-2.26740737953732,-0.607342016947037,-0.356546800946008,-1.32795069612603,1.3318010787287,0.0623217421446933,0.362367541105115,-0.499524315428547
"37",1.53324171585878,0.161777392314157,1.5689252022727,-1.2646983599226,-1.05672662013599,1.60209272482802,0.0973746825299576,-0.217124028166552,-0.123678828614361,1.25807744943542
"38",0.114827878142293,-1.1814690770428,-0.747098715420337,0.436915129954487,-0.984141454081292,0.109190389306604,1.49467144057735,-1.87649518300826,-0.454830357954481,-0.629001018083556
"39",-1.02872651876009,0.429803157453876,-1.17339284519717,1.69392112675512,0.294234455730562,1.32142695385864,0.174980398872254,-0.6021924448665,0.117525831814125,-1.25021143392348
"40",0.963904539775005,-1.18137917165041,-0.745409615105152,-0.495906121236003,-0.424493687869039,-0.980868116640427,-0.614588237264115,-1.41767806194745,-0.48188046073786,-0.317721555496497
"41",0.955751751338581,-1.141807256416,-1.03175068851556,-1.2944677804723,-0.375451040824254,0.603057504326773,-0.230412638664162,-0.148967986786793,-0.0452800427765539,1.29223413332718
"42",-0.277074543045246,-1.30725170745146,-1.84732425068668,-0.712011675222322,1.08495543438678,-0.697518188316178,2.23033863094454,-0.544016867873587,0.358468963226586,-2.2193279175173
"43",1.98112487290486,-0.895248053146407,-0.857824925339559,0.409571776049019,0.166772409474098,-0.803091455058595,0.91268063020179,-0.0332679550806176,0.927612899190763,-0.0937449481553236
"44",-0.821163172955721,1.17599792677717,-0.0220183327401982,0.512611110533102,1.07515509814889,0.287653087940916,0.234635097571143,-0.0829474361075838,-1.37223130228212,1.52569870956074
"45",0.46342910568423,-0.579366052949221,1.03905886257056,2.13014675840655,0.850058018030089,1.24650453338081,0.122216471528658,1.03861658333696,0.715350976067572,-0.424460143724881
"46",-2.47412541312576,-0.190233440589475,0.535699209881376,-1.30597402087884,0.50518663543608,0.221521097452783,-0.0200272623331149,-0.954715788676384,-0.957000434775791,0.653035136149571
"47",-0.110455421542545,-0.665836147189086,-1.10932692274051,-0.0931406384863934,-0.411855121507391,-0.615968427002626,0.202276500140333,-0.513502048983814,-1.499847917521,-1.30714341244247
"48",1.34275754292168,0.552691085497488,-0.511591276894209,-0.30947527354153,0.316563928457553,1.18407523321867,1.31929849540165,-0.722614044622519,-2.68021221767009,-1.03581643370458
"49",-0.440125443313466,1.02739752212666,2.05381750635157,-1.21313831020497,0.330177592228566,-0.411748870633988,0.489080628044497,0.0052157600530838,0.635132698654633,-0.912834801826761
"50",-0.938686769061482,-0.358729892568289,0.538221363285476,-0.704554598677264,2.25815237978905,0.731696347021591,-8.13178236853265e-05,0.435744654840905,2.09576597769153,-0.15961281214026
